Level,Date,State FIPS,State Postal Code,County FIPS,County Name,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Row ID,Week,Month
County,2019/05/24,06,CA,06081,San Mateo County,155741,610832,3367440,929208,935841,364541,488380,504423,102583,20912,12137,2284,7131,06-06081-20190524,20,5
County,2019/05/24,06,CA,06085,Santa Clara County,382319,1545533,8657124,2396287,2239590,954394,1461269,1197261,310350,57270,21571,6214,12918,06-06085-20190524,20,5
County,2019/05/24,06,CA,06001,Alameda County,351888,1319441,6923734,1981722,1806121,767228,921393,1100625,259872,43217,19660,5033,18863,06-06001-20190524,20,5
County,2019/05/24,06,CA,06075,San Francisco County,262539,619010,3171521,1071931,881831,407555,481723,229094,69252,15894,6475,2101,5665,06-06075-20190524,20,5
County,2019/05/25,06,CA,06001,Alameda County,367250,1304079,7046689,2094150,1858746,751440,909633,1058554,271836,57476,22733,5901,16220,06-06001-20190525,20,5
County,2019/05/25,06,CA,06075,San Francisco County,262309,619240,3424919,1177192,917817,421589,529579,259914,81362,22647,7629,2609,4581,06-06075-20190525,20,5
County,2019/05/25,06,CA,06081,San Mateo County,161405,605168,3540074,1040129,972780,394862,486816,476807,116314,29818,13846,2454,6248,06-06081-20190525,20,5
County,2019/05/25,06,CA,06085,Santa Clara County,395515,1532337,8634961,2472286,2211627,910464,1430757,1144708,345141,73112,27599,6953,12314,06-06085-20190525,20,5
County,2019/05/26,06,CA,06001,Alameda County,378420,1292909,6646484,1937336,1760903,717261,866981,997641,268142,55698,20709,4819,16994,06-06001-20190526,21,5
County,2019/05/26,06,CA,06075,San Francisco County,268299,613250,3373932,1202031,925769,410210,482125,236778,80142,22532,6868,2084,5393,06-06075-20190526,21,5
County,2019/05/26,06,CA,06081,San Mateo County,166801,599772,3409076,991116,942077,350094,477340,476277,117948,30203,15124,2223,6674,06-06081-20190526,21,5
County,2019/05/26,06,CA,06085,Santa Clara County,407545,1520307,8317630,2402717,2211191,909936,1352698,999164,321999,78024,24346,6183,11372,06-06085-20190526,21,5
County,2019/05/27,06,CA,06001,Alameda County,384429,1286900,6136895,1784556,1660445,665156,782399,905315,238376,54708,25966,5511,14463,06-06001-20190527,21,5
County,2019/05/27,06,CA,06075,San Francisco County,268163,613386,3014419,1050713,818343,367847,434876,230453,72338,22668,8930,2668,5583,06-06075-20190527,21,5
County,2019/05/27,06,CA,06081,San Mateo County,167116,599457,3020863,844474,882247,329957,411807,396177,100695,30215,15336,2959,6996,06-06081-20190527,21,5
County,2019/05/27,06,CA,06085,Santa Clara County,411278,1516574,7589149,2156469,2022695,824220,1221130,938014,302860,76477,29647,7290,10347,06-06085-20190527,21,5
County,2019/05/28,06,CA,06001,Alameda County,360473,1310856,7115181,2085959,1847467,758128,937223,1150443,265557,38562,13550,4463,13829,06-06001-20190528,21,5
County,2019/05/28,06,CA,06075,San Francisco County,268288,613261,3418277,1211088,946476,427750,477767,246721,80597,15074,4947,2066,5791,06-06075-20190528,21,5
County,2019/05/28,06,CA,06081,San Mateo County,159912,606661,3603557,1060000,970487,387472,515180,533390,105374,15355,7539,2315,6445,06-06081-20190528,21,5
County,2019/05/28,06,CA,06085,Santa Clara County,387695,1540157,8926213,2641969,2252703,947100,1484659,1194808,320050,56250,14335,4562,9777,06-06085-20190528,21,5
County,2019/05/29,06,CA,06001,Alameda County,344201,1327128,7265996,2090064,1871376,789679,975071,1202222,266338,37528,14560,4476,14682,06-06001-20190529,21,5
County,2019/05/29,06,CA,06075,San Francisco County,257731,623818,3403255,1160298,935419,448892,512170,237447,82650,15150,4667,1757,4805,06-06075-20190529,21,5
County,2019/05/29,06,CA,06081,San Mateo County,152639,613934,3604328,1060800,948893,403196,521196,539196,101229,15321,6105,2134,6258,06-06081-20190529,21,5
County,2019/05/29,06,CA,06085,Santa Clara County,373006,1554846,9126930,2617847,2318898,982313,1531039,1291380,307631,52368,11979,4423,9052,06-06085-20190529,21,5
County,2019/05/30,06,CA,06001,Alameda County,347259,1324070,7167431,2090929,1828793,782564,938748,1173921,280352,39850,12939,4326,15009,06-06001-20190530,21,5
County,2019/05/30,06,CA,06075,San Francisco County,262275,619274,3355983,1151490,932512,418900,505446,233575,87600,15209,4462,1699,5090,06-06075-20190530,21,5
County,2019/05/30,06,CA,06081,San Mateo County,152773,613800,3581923,1070299,958409,394593,500061,525274,102568,15182,6904,1941,6692,06-06081-20190530,21,5
County,2019/05/30,06,CA,06085,Santa Clara County,378123,1549729,9013856,2586710,2294323,966847,1551257,1235137,302847,51174,11733,4234,9594,06-06085-20190530,21,5
County,2019/05/31,06,CA,06001,Alameda County,339365,1331964,7522544,2150786,1948466,835107,1008740,1221379,281175,41741,16736,5102,13312,06-06001-20190531,21,5
County,2019/05/31,06,CA,06075,San Francisco County,258414,623135,3504431,1209808,971790,457277,514602,240699,80045,17232,5766,2141,5071,06-06075-20190531,21,5
County,2019/05/31,06,CA,06081,San Mateo County,150171,616402,3599073,1036938,970692,397464,519827,531606,105597,19614,9039,2495,5801,06-06081-20190531,21,5
County,2019/05/31,06,CA,06085,Santa Clara County,371764,1556088,9389399,2681672,2444822,1020018,1595597,1247150,310497,57940,16611,5310,9782,06-06085-20190531,21,5
County,2019/06/01,06,CA,06001,Alameda County,363573,1307756,7216030,2143601,1910110,807791,907366,1081757,277790,50332,16670,4310,16303,06-06001-20190601,21,6
County,2019/06/01,06,CA,06075,San Francisco County,267508,614041,3613219,1309471,986465,440685,515771,249576,78752,19453,6240,2157,4649,06-06075-20190601,21,6
County,2019/06/01,06,CA,06081,San Mateo County,162234,604339,3530473,1017606,977971,386277,484477,498122,120606,25860,9984,2430,7140,06-06081-20190601,21,6
County,2019/06/01,06,CA,06085,Santa Clara County,401430,1526422,9021773,2604976,2415741,1003692,1447768,1107072,338824,69485,18701,5329,10185,06-06085-20190601,21,6
County,2019/06/02,06,CA,06001,Alameda County,373899,1297430,6826217,2052047,1812395,762004,854980,987700,265321,51282,19601,6122,14765,06-06001-20190602,22,6
County,2019/06/02,06,CA,06075,San Francisco County,268760,612789,3244593,1135273,886785,401596,476030,236608,72969,21153,6866,2095,5218,06-06075-20190602,22,6
County,2019/06/02,06,CA,06081,San Mateo County,167551,599022,3270926,971327,875881,352417,449608,454133,116847,28637,12448,2324,7304,06-06081-20190602,22,6
County,2019/06/02,06,CA,06085,Santa Clara County,407567,1520285,8433738,2474842,2253963,925482,1346308,999438,324160,70809,21877,5986,10873,06-06085-20190602,22,6
County,2019/06/03,06,CA,06001,Alameda County,357211,1314118,7241707,2152342,1896256,758921,934191,1144128,281177,40922,13002,4241,16527,06-06001-20190603,22,6
County,2019/06/03,06,CA,06075,San Francisco County,267418,614131,3434249,1212351,936426,428058,526828,225327,78441,14987,5130,1926,4775,06-06075-20190603,22,6
County,2019/06/03,06,CA,06081,San Mateo County,162382,604191,3522609,1065027,936306,369360,514315,493380,108709,18299,7947,2226,7040,06-06081-20190603,22,6
County,2019/06/03,06,CA,06085,Santa Clara County,389199,1538653,8858602,2587884,2282516,932031,1457747,1205563,312943,50829,14680,4911,9498,06-06085-20190603,22,6
County,2019/06/04,06,CA,06001,Alameda County,349170,1322159,6942969,2014285,1780312,748891,906227,1136966,286352,38541,12911,3569,14915,06-06001-20190604,22,6
County,2019/06/04,06,CA,06075,San Francisco County,264926,616623,3200209,1126682,868377,414565,474310,209642,79763,16227,4293,1817,4533,06-06075-20190604,22,6
County,2019/06/04,06,CA,06081,San Mateo County,156447,610126,3333053,958200,889505,363216,475667,508621,109698,14929,5712,1997,5508,06-06081-20190604,22,6
County,2019/06/04,06,CA,06085,Santa Clara County,381459,1546393,8438374,2387596,2167473,895899,1422242,1176827,308207,52770,13451,4706,9203,06-06085-20190604,22,6
County,2019/06/05,06,CA,06001,Alameda County,348355,1322974,7040520,2033302,1810309,749719,921161,1177914,281470,36221,11214,3939,15271,06-06001-20190605,22,6
County,2019/06/05,06,CA,06075,San Francisco County,268363,613186,3255918,1126624,886394,422886,479814,230897,83420,14730,4895,1803,4455,06-06075-20190605,22,6
County,2019/06/05,06,CA,06081,San Mateo County,155718,610855,3376396,979609,907034,353398,490285,509945,105984,15255,5907,2164,6815,06-06081-20190605,22,6
County,2019/06/05,06,CA,06085,Santa Clara County,380999,1546853,8606814,2440871,2205616,923975,1439737,1199048,315331,55817,12683,4526,9210,06-06085-20190605,22,6
County,2019/06/06,06,CA,06001,Alameda County,342288,1329041,7607878,2285783,1928583,810310,1009326,1216381,283087,41780,13584,5087,13957,06-06001-20190606,22,6
County,2019/06/06,06,CA,06075,San Francisco County,260186,621363,3468847,1220963,920136,444372,527206,244602,82770,14720,7493,1743,4842,06-06075-20190606,22,6
County,2019/06/06,06,CA,06081,San Mateo County,152657,613916,3586418,1058403,969524,380520,510075,526927,105873,18371,7151,2582,6992,06-06081-20190606,22,6
County,2019/06/06,06,CA,06085,Santa Clara County,373175,1554677,9193838,2629410,2296255,1006908,1574231,1280603,321610,54667,14043,4991,11120,06-06085-20190606,22,6
County,2019/06/07,06,CA,06001,Alameda County,348406,1322923,7506330,2230407,1960061,828099,946265,1187598,276427,42865,16519,4844,13245,06-06001-20190607,22,6
County,2019/06/07,06,CA,06075,San Francisco County,257130,624419,3484137,1231829,935780,435805,529708,245721,74667,16460,7036,2344,4787,06-06075-20190607,22,6
County,2019/06/07,06,CA,06081,San Mateo County,155220,611353,3619500,1052887,964739,406970,517534,532758,104359,20086,9645,2877,7645,06-06081-20190607,22,6
County,2019/06/07,06,CA,06085,Santa Clara County,375336,1552516,9199093,2665735,2344264,974603,1522370,1280690,317541,58673,18171,6637,10409,06-06085-20190607,22,6
County,2019/06/08,06,CA,06001,Alameda County,357837,1313492,7727340,2302218,2006407,872683,1019998,1143612,289256,55990,18565,4105,14506,06-06001-20190608,22,6
County,2019/06/08,06,CA,06075,San Francisco County,260862,620687,3747196,1332722,1006545,473904,563757,256827,76460,20653,10232,1938,4158,06-06075-20190608,22,6
County,2019/06/08,06,CA,06081,San Mateo County,158703,607870,3724624,1122336,1004698,413986,516378,498569,119596,29135,11856,2357,5713,06-06081-20190608,22,6
County,2019/06/08,06,CA,06085,Santa Clara County,392939,1534913,9357459,2718652,2393886,1023434,1556054,1194725,358724,74339,22031,5879,9735,06-06085-20190608,22,6
County,2019/06/09,06,CA,06001,Alameda County,381658,1289671,6894954,2012106,1845213,764814,908036,1002565,260084,57569,23003,6724,14840,06-06001-20190609,23,6
County,2019/06/09,06,CA,06075,San Francisco County,271673,609876,3434459,1248817,901142,434036,500020,239801,71030,22663,9616,2367,4967,06-06075-20190609,23,6
County,2019/06/09,06,CA,06081,San Mateo County,168583,597990,3456972,1059212,917660,369051,480036,466654,111506,28032,13965,3163,7693,06-06081-20190609,23,6
County,2019/06/09,06,CA,06085,Santa Clara County,415619,1512233,8204448,2360703,2189722,906872,1314945,988370,328122,73405,24606,6302,11401,06-06085-20190609,23,6
County,2019/06/10,06,CA,06001,Alameda County,360932,1310397,6842063,1900539,1794930,740581,934607,1127993,267597,40229,15154,5043,15390,06-06001-20190610,23,6
County,2019/06/10,06,CA,06075,San Francisco County,266347,615202,3168742,1099941,838225,403517,493330,227424,73404,16847,9031,2435,4588,06-06075-20190610,23,6
County,2019/06/10,06,CA,06081,San Mateo County,159978,606595,3310749,945066,896519,364650,473700,496416,98817,15870,9952,2245,7514,06-06081-20190610,23,6
County,2019/06/10,06,CA,06085,Santa Clara County,397029,1530823,8193976,2252653,2086135,878659,1429199,1148220,306837,60476,16479,5122,10196,06-06085-20190610,23,6
County,2019/06/11,06,CA,06001,Alameda County,361069,1310260,6991999,2000653,1761762,787183,934513,1162681,278131,38665,11419,3829,13163,06-06001-20190611,23,6
County,2019/06/11,06,CA,06075,San Francisco County,267531,614018,3309029,1161738,904513,422480,493568,220939,78499,15510,4796,1536,5450,06-06075-20190611,23,6
County,2019/06/11,06,CA,06081,San Mateo County,160722,605851,3420136,989774,913944,378237,493972,515218,97168,15501,6704,2269,7349,06-06081-20190611,23,6
County,2019/06/11,06,CA,06085,Santa Clara County,395167,1532685,8471386,2335180,2174083,937596,1472465,1172299,297453,55192,12230,4147,10741,06-06085-20190611,23,6
County,2019/06/12,06,CA,06085,Santa Clara County,386083,1541769,8319320,2298697,2091617,918899,1410908,1198519,316804,55550,13941,4285,10100,06-06085-20190612,23,6
County,2019/06/12,06,CA,06001,Alameda County,349515,1321814,6797372,1886078,1737655,748739,924161,1150816,276656,40582,11708,4341,16636,06-06001-20190612,23,6
County,2019/06/12,06,CA,06075,San Francisco County,266576,614973,3211441,1098922,869629,399709,509112,225830,80828,16076,4470,1679,5186,06-06075-20190612,23,6
County,2019/06/12,06,CA,06081,San Mateo County,157687,608886,3325044,958268,886686,371171,478142,501969,96244,14996,7959,1911,7698,06-06081-20190612,23,6
County,2019/06/13,06,CA,06001,Alameda County,353623,1317706,6570928,1832961,1661872,714125,895683,1129344,266749,38403,12548,4561,14682,06-06001-20190613,23,6
County,2019/06/13,06,CA,06075,San Francisco County,266059,615490,3052556,1034427,832133,395163,466792,215549,81006,15457,5006,1922,5101,06-06075-20190613,23,6
County,2019/06/13,06,CA,06081,San Mateo County,159399,607174,3150667,867887,846015,340028,450142,509213,100676,17289,9115,2272,8030,06-06081-20190613,23,6
County,2019/06/13,06,CA,06085,Santa Clara County,389670,1538182,7999130,2192570,1983491,861821,1380639,1168591,325037,55363,14666,5672,11280,06-06085-20190613,23,6
County,2019/06/14,06,CA,06001,Alameda County,348690,1322639,6847385,1882086,1705219,755725,934149,1201801,286860,46912,17084,4931,12618,06-06001-20190614,23,6
County,2019/06/14,06,CA,06075,San Francisco County,263625,617924,3253019,1116006,862100,416692,506589,233170,85425,19292,6441,2330,4974,06-06075-20190614,23,6
County,2019/06/14,06,CA,06081,San Mateo County,157362,609211,3361486,976106,860727,368540,492703,516006,104690,21246,10530,2554,8384,06-06081-20190614,23,6
County,2019/06/14,06,CA,06085,Santa Clara County,380211,1547641,8576040,2344013,2140643,922653,1472727,1251444,346676,61895,19450,6053,10486,06-06085-20190614,23,6
County,2019/06/15,06,CA,06001,Alameda County,363233,1308096,6932884,1974834,1819927,770949,903024,1084630,290538,54650,17603,4633,12096,06-06001-20190615,23,6
County,2019/06/15,06,CA,06075,San Francisco County,264292,617257,3466952,1193232,913207,442058,526319,270869,86209,21960,6700,2002,4396,06-06075-20190615,23,6
County,2019/06/15,06,CA,06081,San Mateo County,162147,604426,3380762,942870,916527,373463,492659,487373,120228,27807,9735,2312,7788,06-06081-20190615,23,6
County,2019/06/15,06,CA,06085,Santa Clara County,394521,1533331,8835146,2508387,2237554,955524,1491045,1182915,347426,77454,20148,5960,8733,06-06085-20190615,23,6
County,2019/06/16,06,CA,06081,San Mateo County,165360,601213,2988210,831074,811451,324601,417442,440915,109574,27386,13341,2616,9810,06-06081-20190616,24,6
County,2019/06/16,06,CA,06085,Santa Clara County,412116,1515736,7366301,2073310,1872735,809166,1214107,942658,337930,71924,25131,6680,12660,06-06085-20190616,24,6
County,2019/06/16,06,CA,06001,Alameda County,375065,1296264,5983125,1702374,1530635,653064,782312,943287,269608,55018,21531,5200,20096,06-06001-20190616,24,6
County,2019/06/16,06,CA,06075,San Francisco County,267038,614511,2747817,893408,761281,334202,408599,224669,85613,23531,8141,2508,5865,06-06075-20190616,24,6
County,2019/06/17,06,CA,06001,Alameda County,359924,1311405,6293990,1774978,1586769,662310,834414,1075045,282051,40375,16797,4584,16667,06-06001-20190617,24,6
County,2019/06/17,06,CA,06075,San Francisco County,266097,615452,2859805,963041,768302,351550,449693,211888,86632,15624,5736,2118,5221,06-06075-20190617,24,6
County,2019/06/17,06,CA,06081,San Mateo County,158830,607743,3183994,869574,877928,347652,466033,482740,101242,17979,9589,2278,8979,06-06081-20190617,24,6
County,2019/06/17,06,CA,06085,Santa Clara County,392034,1535818,7538320,2031180,1860182,825164,1333823,1094271,304737,52707,17823,5977,12456,06-06085-20190617,24,6
County,2019/06/18,06,CA,06001,Alameda County,351797,1319532,6545461,1828762,1633859,721893,883719,1125569,281094,38189,11754,4165,16457,06-06001-20190618,24,6
County,2019/06/18,06,CA,06075,San Francisco County,263731,617818,2937131,998118,794783,365442,447529,212368,90203,17066,5103,1882,4637,06-06075-20190618,24,6
County,2019/06/18,06,CA,06081,San Mateo County,155096,611477,3180699,892160,850837,355004,466153,484718,99262,16484,6270,1761,8050,06-06081-20190618,24,6
County,2019/06/18,06,CA,06085,Santa Clara County,387864,1539988,7735967,2082719,1900270,857247,1377918,1139414,295618,52969,13834,4822,11156,06-06085-20190618,24,6
County,2019/06/19,06,CA,06001,Alameda County,359297,1312032,6675786,1877131,1687089,716022,898607,1151103,279859,37107,13068,3666,12134,06-06001-20190619,24,6
County,2019/06/19,06,CA,06075,San Francisco County,264129,617420,2951444,1012377,811636,372947,440609,203784,83780,14897,5120,1685,4609,06-06075-20190619,24,6
County,2019/06/19,06,CA,06081,San Mateo County,159329,607244,3267420,901215,886837,367307,489371,493359,100327,14436,6122,2431,6015,06-06081-20190619,24,6
County,2019/06/19,06,CA,06085,Santa Clara County,394062,1533790,7922549,2152104,1950982,875415,1423042,1135955,304403,52651,13787,4122,10088,06-06085-20190619,24,6
County,2019/06/20,06,CA,06075,San Francisco County,257190,624359,3128620,1060194,860279,394511,475165,224262,87273,15765,4462,1833,4876,06-06075-20190620,24,6
County,2019/06/20,06,CA,06081,San Mateo County,156611,609962,3425416,957574,912044,380225,527244,507762,109502,15920,6610,1624,6911,06-06081-20190620,24,6
County,2019/06/20,06,CA,06085,Santa Clara County,382732,1545120,8144966,2219840,1974262,917544,1449510,1200036,300583,52900,14479,4811,11001,06-06085-20190620,24,6
County,2019/06/20,06,CA,06001,Alameda County,354661,1316668,6792603,1875505,1736809,739905,943035,1147421,282494,34874,13462,4167,14931,06-06001-20190620,24,6
County,2019/06/21,06,CA,06001,Alameda County,353319,1318010,6764132,1905492,1685348,749251,938888,1133966,268983,44883,16145,4499,16677,06-06001-20190621,24,6
County,2019/06/21,06,CA,06075,San Francisco County,257245,624304,3125702,1090196,860642,387727,464075,214734,76906,18306,5969,1922,5225,06-06075-20190621,24,6
County,2019/06/21,06,CA,06081,San Mateo County,155236,611337,3386820,948295,924924,375362,503413,490571,107163,19203,8665,2149,7075,06-06081-20190621,24,6
County,2019/06/21,06,CA,06085,Santa Clara County,385620,1542232,8128031,2244557,2029805,887428,1442753,1124078,305640,58096,18947,5113,11614,06-06085-20190621,24,6
County,2019/06/22,06,CA,06001,Alameda County,371581,1299748,7178391,2114142,1816700,796262,951604,1120476,286128,56003,17200,4704,15172,06-06001-20190622,24,6
County,2019/06/22,06,CA,06075,San Francisco County,266355,615194,3366336,1159407,924061,416600,509090,242029,81074,20402,6889,1937,4847,06-06075-20190622,24,6
County,2019/06/22,06,CA,06081,San Mateo County,161507,605066,3586521,1016307,975264,412677,515824,498848,121242,25708,11157,2354,7140,06-06081-20190622,24,6
County,2019/06/22,06,CA,06085,Santa Clara County,409682,1518170,8662095,2509926,2225671,933573,1423159,1132654,331988,70888,19736,5190,9310,06-06085-20190622,24,6
County,2019/06/23,06,CA,06001,Alameda County,343264,1328065,6267217,1802464,1611720,694688,822253,973406,261011,52582,19356,5874,23863,06-06001-20190623,25,6
County,2019/06/23,06,CA,06075,San Francisco County,245175,636374,3024223,1020179,837043,374785,457519,223671,73895,20746,6820,2131,7434,06-06075-20190623,25,6
County,2019/06/23,06,CA,06081,San Mateo County,149937,616636,3146163,869122,886458,330932,449140,444686,110171,27400,13063,2934,12257,06-06081-20190623,25,6
County,2019/06/23,06,CA,06085,Santa Clara County,373922,1553930,7657050,2068082,1962504,852941,1346403,1001683,305756,72475,25272,6579,15355,06-06085-20190623,25,6
County,2019/06/24,06,CA,06075,San Francisco County,244169,637380,3123697,1067369,845956,382192,495445,213734,86719,17513,4863,2280,7626,06-06075-20190624,25,6
County,2019/06/24,06,CA,06081,San Mateo County,144114,622459,3382128,967033,887179,378039,506551,501597,101983,18475,8615,2195,10461,06-06081-20190624,25,6
County,2019/06/24,06,CA,06085,Santa Clara County,358378,1569474,8231790,2260990,2082928,880680,1428217,1175367,311424,57520,15330,5925,13409,06-06085-20190624,25,6
County,2019/06/24,06,CA,06001,Alameda County,324217,1347112,6759601,1946139,1695489,697946,922392,1134616,285145,38954,13362,4634,20924,06-06001-20190624,25,6
County,2019/06/25,06,CA,06001,Alameda County,331073,1340256,7474821,2121409,1903558,810661,1007763,1251769,305528,41267,11166,4037,17663,06-06001-20190625,25,6
County,2019/06/25,06,CA,06075,San Francisco County,248839,632710,3430880,1144668,960931,432929,540086,231068,90092,17786,5451,1865,6004,06-06075-20190625,25,6
County,2019/06/25,06,CA,06081,San Mateo County,148574,617999,3628487,1037439,960757,398294,543727,539468,113369,18070,6339,2095,8929,06-06081-20190625,25,6
County,2019/06/25,06,CA,06085,Santa Clara County,364756,1563096,9032376,2464635,2272254,979811,1613844,1281342,332951,57289,13915,4488,11847,06-06085-20190625,25,6
County,2019/06/26,06,CA,06001,Alameda County,333553,1337776,7412378,2134662,1853968,791143,1001098,1250913,308979,37492,11046,3798,19279,06-06001-20190626,25,6
County,2019/06/26,06,CA,06075,San Francisco County,249481,632068,3393578,1130550,958818,423323,536462,227130,88522,17195,4614,1672,5292,06-06075-20190626,25,6
County,2019/06/26,06,CA,06081,San Mateo County,147294,619279,3630466,1002685,1048179,402842,507644,527374,108396,16053,7036,1582,8675,06-06081-20190626,25,6
County,2019/06/26,06,CA,06085,Santa Clara County,367338,1560514,8960793,2503719,2218447,996216,1550023,1264819,339890,57567,14077,4611,11424,06-06085-20190626,25,6
County,2019/06/27,06,CA,06075,San Francisco County,247710,633839,3206495,1061928,908325,396804,501710,219861,88464,17844,4492,1648,5419,06-06075-20190627,25,6
County,2019/06/27,06,CA,06081,San Mateo County,150804,615769,3475765,956324,983477,367768,508714,515403,110610,18190,6816,1930,6533,06-06081-20190627,25,6
County,2019/06/27,06,CA,06085,Santa Clara County,361983,1565869,8617316,2303424,2138632,919554,1524535,1300329,338953,60895,14308,6074,10612,06-06085-20190627,25,6
County,2019/06/27,06,CA,06001,Alameda County,329367,1341962,7298158,2097214,1791094,774372,1006528,1242609,313824,38502,12221,5158,16636,06-06001-20190627,25,6
County,2019/06/28,06,CA,06001,Alameda County,317324,1354005,7695007,2189946,1914341,826323,1079348,1278912,321420,44688,16821,5359,17849,06-06001-20190628,25,6
County,2019/06/28,06,CA,06075,San Francisco County,240532,641017,3410030,1160864,963922,416606,523272,222319,88276,20293,6532,2141,5805,06-06075-20190628,25,6
County,2019/06/28,06,CA,06081,San Mateo County,146386,620187,3669476,1075359,979354,408864,532871,525529,109248,18525,10352,2368,7006,06-06081-20190628,25,6
County,2019/06/28,06,CA,06085,Santa Clara County,348124,1579728,9159359,2539985,2222610,992773,1627054,1307637,366023,67377,18287,6607,11006,06-06085-20190628,25,6
County,2019/06/29,06,CA,06001,Alameda County,336911,1334418,7872214,2299848,2048825,858127,1038275,1214930,312868,56789,19727,4389,18436,06-06001-20190629,25,6
County,2019/06/29,06,CA,06075,San Francisco County,245414,636135,3562903,1212231,1024490,450109,525335,234148,83172,21064,5841,1580,4933,06-06075-20190629,25,6
County,2019/06/29,06,CA,06081,San Mateo County,151657,614916,3716107,1086280,1022925,396833,516122,520817,125829,27069,10628,2158,7446,06-06081-20190629,25,6
County,2019/06/29,06,CA,06085,Santa Clara County,368017,1559835,9332923,2675027,2376591,1010975,1532230,1224401,397352,80927,19053,5517,10850,06-06085-20190629,25,6
County,2019/06/30,06,CA,06001,Alameda County,347068,1324261,7028883,2012950,1841382,746538,950196,1091018,286953,52921,21245,5416,20264,06-06001-20190630,26,6
County,2019/06/30,06,CA,06075,San Francisco County,254961,626588,3227161,1173251,897302,395910,452112,204216,66363,20685,8171,2341,6810,06-06075-20190630,26,6
County,2019/06/30,06,CA,06081,San Mateo County,158634,607939,3329323,969635,903638,341180,461669,479255,123417,25487,13075,2545,9422,06-06081-20190630,26,6
County,2019/06/30,06,CA,06085,Santa Clara County,376170,1551682,8457181,2367058,2234843,933034,1385890,1056752,352995,84843,22792,6655,12319,06-06085-20190630,26,6
County,2019/07/01,06,CA,06001,Alameda County,327602,1343727,7196769,2046764,1844889,797433,956483,1172900,300173,40851,15090,4177,18009,06-06001-20190701,26,7
County,2019/07/01,06,CA,06075,San Francisco County,240033,641516,3181523,1042642,887826,402227,510617,224347,79313,17903,7076,2306,7266,06-06075-20190701,26,7
County,2019/07/01,06,CA,06081,San Mateo County,150123,616450,3488536,988524,959379,370391,528683,502900,103360,17466,7637,1936,8260,06-06081-20190701,26,7
County,2019/07/01,06,CA,06085,Santa Clara County,357886,1569966,8641899,2380148,2143354,959205,1501864,1236564,327919,60314,17511,5279,9741,06-06085-20190701,26,7
County,2019/07/02,06,CA,06001,Alameda County,327434,1343895,7158607,1971936,1817183,797729,1003300,1198656,293817,42166,13762,4068,15990,06-06001-20190702,26,7
County,2019/07/02,06,CA,06075,San Francisco County,252403,629146,3164923,1033650,858345,396789,525279,231819,87214,16845,6355,2196,6431,06-06075-20190702,26,7
County,2019/07/02,06,CA,06081,San Mateo County,152222,614351,3374380,929949,937320,358372,507337,494575,115172,16363,6773,1774,6745,06-06081-20190702,26,7
County,2019/07/02,06,CA,06085,Santa Clara County,357495,1570357,8445011,2216859,2065520,996052,1494025,1251952,330057,60243,14705,4705,10893,06-06085-20190702,26,7
County,2019/07/03,06,CA,06001,Alameda County,315517,1355812,7276604,2009349,1828598,827185,999747,1223143,304402,50161,12126,4383,17510,06-06001-20190703,26,7
County,2019/07/03,06,CA,06075,San Francisco County,237286,644263,3206386,1023300,880316,395988,573343,225049,75891,18103,6036,2061,6299,06-06075-20190703,26,7
County,2019/07/03,06,CA,06081,San Mateo County,141899,624674,3444420,924621,993375,370470,522821,490273,107381,17987,7108,1636,8748,06-06081-20190703,26,7
County,2019/07/03,06,CA,06085,Santa Clara County,345634,1582218,8733512,2320554,2152025,1074173,1455494,1294267,342792,61504,16958,5189,10556,06-06085-20190703,26,7
County,2019/07/04,06,CA,06001,Alameda County,347299,1324030,6289577,1700531,1661031,701426,834771,993824,286600,69285,23269,5845,12995,06-06001-20190704,26,7
County,2019/07/04,06,CA,06075,San Francisco County,246792,634757,2808677,897655,742586,350053,456866,234165,84969,24589,9042,2621,6131,06-06075-20190704,26,7
County,2019/07/04,06,CA,06081,San Mateo County,159033,607540,3032108,851749,815679,329899,429724,436416,117999,26386,13643,2925,7688,06-06081-20190704,26,7
County,2019/07/04,06,CA,06085,Santa Clara County,374828,1553024,7532041,2040472,1828681,925614,1242857,1007317,354641,85064,28724,7740,10931,06-06085-20190704,26,7
County,2019/07/05,06,CA,06075,San Francisco County,235880,645669,3499390,1138034,959231,437456,585155,260403,81685,22416,6713,2203,6094,06-06075-20190705,26,7
County,2019/07/05,06,CA,06081,San Mateo County,147462,619111,3692764,1029462,979345,416633,550167,541380,128345,26072,11865,2203,7292,06-06081-20190705,26,7
County,2019/07/05,06,CA,06085,Santa Clara County,353500,1574352,9268505,2550117,2265969,1040055,1606557,1306657,383430,75915,23914,5664,10227,06-06085-20190705,26,7
County,2019/07/05,06,CA,06001,Alameda County,326039,1345290,7918092,2336654,2013661,879891,1027578,1257368,299665,61780,19967,4762,16766,06-06001-20190705,26,7
County,2019/07/06,06,CA,06085,Santa Clara County,364469,1563383,9490307,2736059,2407234,1028521,1570061,1239692,376985,89082,25319,5494,11860,06-06085-20190706,26,7
