Day,Min,Avg,Max,# Lane Points,% Observed
6/20/2019 0:00,"19,974,439.98","19,974,439.98","19,974,439.98",548064,70.10
6/21/2019 0:00,"20,707,898.57","20,707,898.57","20,707,898.57",548064,71.00
6/22/2019 0:00,"16,156,584.57","16,156,584.57","16,156,584.57",548064,70.20
6/23/2019 0:00,"16,510,786.80","16,510,786.80","16,510,786.80",548064,69.80
6/24/2019 0:00,"19,458,233.22","19,458,233.22","19,458,233.22",548064,69.80
6/25/2019 0:00,"19,585,979.00","19,585,979.00","19,585,979.00",548925,69.80
6/26/2019 0:00,"19,869,547.69","19,869,547.69","19,869,547.69",548928,71.60
6/27/2019 0:00,"20,227,118.94","20,227,118.94","20,227,118.94",548928,68.90
6/28/2019 0:00,"20,658,333.11","20,658,333.11","20,658,333.11",548928,70.30
6/29/2019 0:00,"18,398,554.50","18,398,554.50","18,398,554.50",548529,69.10
6/30/2019 0:00,"16,257,047.03","16,257,047.03","16,257,047.03",548928,70.30
7/1/2019 0:00,"19,162,060.59","19,162,060.59","19,162,060.59",548928,70.80
7/2/2019 0:00,"19,302,478.79","19,302,478.79","19,302,478.79",548928,70.40
7/3/2019 0:00,"20,117,915.52","20,117,915.52","20,117,915.52",548928,70.50
7/4/2019 0:00,"14,341,896.63","14,341,896.63","14,341,896.63",548928,70.80
7/5/2019 0:00,"17,355,695.98","17,355,695.98","17,355,695.98",548928,70.60
7/6/2019 0:00,"16,545,043.40","16,545,043.40","16,545,043.40",548640,70.50
7/7/2019 0:00,"15,501,649.42","15,501,649.42","15,501,649.42",548928,70.50
7/8/2019 0:00,"19,239,708.21","19,239,708.21","19,239,708.21",548928,69.20
7/9/2019 0:00,"19,343,000.47","19,343,000.47","19,343,000.47",548928,71.20
7/10/2019 0:00,"17,534,310.13","17,534,310.13","17,534,310.13",548928,71.00
7/11/2019 0:00,"20,138,520.84","20,138,520.84","20,138,520.84",548928,69.10
7/12/2019 0:00,"20,644,912.74","20,644,912.74","20,644,912.74",548928,70.90
7/13/2019 0:00,"18,498,644.71","18,498,644.71","18,498,644.71",548928,67.00
7/14/2019 0:00,"16,532,489.93","16,532,489.93","16,532,489.93",548928,71.20
7/15/2019 0:00,"19,337,592.23","19,337,592.23","19,337,592.23",548928,71.10
7/16/2019 0:00,"19,582,259.41","19,582,259.41","19,582,259.41",548928,63.20
7/17/2019 0:00,"19,947,562.18","19,947,562.18","19,947,562.18",548928,68.10
7/18/2019 0:00,"20,045,495.95","20,045,495.95","20,045,495.95",548928,68.90
7/19/2019 0:00,"20,549,853.91","20,549,853.91","20,549,853.91",548928,71.00
7/20/2019 0:00,"18,222,703.52","18,222,703.52","18,222,703.52",548928,71.40
7/21/2019 0:00,"16,232,654.41","16,232,654.41","16,232,654.41",548221,66.00
7/22/2019 0:00,"19,080,700.31","19,080,700.31","19,080,700.31",548928,70.00
7/23/2019 0:00,"19,362,470.25","19,362,470.25","19,362,470.25",548928,71.00
7/24/2019 0:00,"19,575,457.01","19,575,457.01","19,575,457.01",548928,71.20
7/25/2019 0:00,"19,999,172.52","19,999,172.52","19,999,172.52",548870,66.60
7/26/2019 0:00,"20,521,602.01","20,521,602.01","20,521,602.01",548928,71.00
7/27/2019 0:00,"18,410,150.43","18,410,150.43","18,410,150.43",548928,69.50
7/28/2019 0:00,"16,204,383.43","16,204,383.43","16,204,383.43",548928,71.20
7/29/2019 0:00,"19,212,233.80","19,212,233.80","19,212,233.80",548928,70.90
7/30/2019 0:00,"19,514,680.98","19,514,680.98","19,514,680.98",548928,71.00
7/31/2019 0:00,"19,702,331.19","19,702,331.19","19,702,331.19",548928,71.70
8/1/2019 0:00,"20,010,324.40","20,010,324.40","20,010,324.40",548928,70.30
8/2/2019 0:00,"20,505,908.17","20,505,908.17","20,505,908.17",548928,71.60
8/3/2019 0:00,"17,760,762.71","17,760,762.71","17,760,762.71",548928,71.80
8/4/2019 0:00,"16,267,094.05","16,267,094.05","16,267,094.05",548928,71.60
8/5/2019 0:00,"19,227,823.06","19,227,823.06","19,227,823.06",548928,34.50
8/6/2019 0:00,"19,315,489.15","19,315,489.15","19,315,489.15",548928,69.60
8/7/2019 0:00,"19,740,911.51","19,740,911.51","19,740,911.51",548928,71.70
8/8/2019 0:00,"19,673,574.83","19,673,574.83","19,673,574.83",548928,71.90
8/9/2019 0:00,"20,623,008.41","20,623,008.41","20,623,008.41",548928,71.00
8/10/2019 0:00,"18,353,864.55","18,353,864.55","18,353,864.55",548928,72.10
8/11/2019 0:00,"16,609,758.38","16,609,758.38","16,609,758.38",548928,70.00
8/12/2019 0:00,"19,275,982.15","19,275,982.15","19,275,982.15",548928,71.50
8/13/2019 0:00,"19,356,167.71","19,356,167.71","19,356,167.71",548928,71.90
8/14/2019 0:00,"19,543,689.78","19,543,689.78","19,543,689.78",547206,66.50
8/15/2019 0:00,"19,806,166.37","19,806,166.37","19,806,166.37",548928,65.70
